"Step","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - validation.prediction_error","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - validation.prediction_error__MIN","Ehopper_Mno_relu_DS10000_W0.00095_lr0.01 - validation.prediction_error__MAX"
"891","0.09847882390022278","0.09847882390022278","0.09847882390022278"
"892","0.11537482589483261","0.11537482589483261","0.11537482589483261"
"893","0.0939854308962822","0.0939854308962822","0.0939854308962822"
"894","0.12100506573915482","0.12100506573915482","0.12100506573915482"
"895","0.0996127799153328","0.0996127799153328","0.0996127799153328"
"896","0.10292894393205643","0.10292894393205643","0.10292894393205643"
"897","0.11955875903367996","0.11955875903367996","0.11955875903367996"
"898","0.10231932252645493","0.10231932252645493","0.10231932252645493"
"899","0.10485859215259552","0.10485859215259552","0.10485859215259552"
"900","0.09527074545621872","0.09527074545621872","0.09527074545621872"
"901","0.10362273454666138","0.10362273454666138","0.10362273454666138"
"902","0.10192985087633133","0.10192985087633133","0.10192985087633133"
"903","0.1197342798113823","0.1197342798113823","0.1197342798113823"
"904","0.0937834084033966","0.0937834084033966","0.0937834084033966"
"905","0.10315464437007904","0.10315464437007904","0.10315464437007904"
"906","0.10347918421030045","0.10347918421030045","0.10347918421030045"
"907","0.17287468910217285","0.17287468910217285","0.17287468910217285"
"908","0.12419014424085617","0.12419014424085617","0.12419014424085617"
"909","0.10901957005262375","0.10901957005262375","0.10901957005262375"
"910","0.09347700327634811","0.09347700327634811","0.09347700327634811"
"911","0.09994600713253021","0.09994600713253021","0.09994600713253021"
"912","0.1162472739815712","0.1162472739815712","0.1162472739815712"
"913","0.09555284678936005","0.09555284678936005","0.09555284678936005"
"914","0.10858627408742905","0.10858627408742905","0.10858627408742905"
"915","0.10571689903736115","0.10571689903736115","0.10571689903736115"
"916","0.09621012210845947","0.09621012210845947","0.09621012210845947"
"917","0.10226055979728699","0.10226055979728699","0.10226055979728699"
"918","0.0979810580611229","0.0979810580611229","0.0979810580611229"
"919","0.10105536133050919","0.10105536133050919","0.10105536133050919"
"920","0.1120002269744873","0.1120002269744873","0.1120002269744873"
"921","0.12339891493320465","0.12339891493320465","0.12339891493320465"
"922","0.1794806867837906","0.1794806867837906","0.1794806867837906"
"923","0.0985308364033699","0.0985308364033699","0.0985308364033699"
"924","0.10945983231067657","0.10945983231067657","0.10945983231067657"
"925","0.09175121784210205","0.09175121784210205","0.09175121784210205"
"926","0.10110953450202942","0.10110953450202942","0.10110953450202942"
"927","0.10789424926042557","0.10789424926042557","0.10789424926042557"
"928","0.10393676906824112","0.10393676906824112","0.10393676906824112"
"929","0.09526611119508743","0.09526611119508743","0.09526611119508743"
"930","0.0996471419930458","0.0996471419930458","0.0996471419930458"
"931","0.09784433990716934","0.09784433990716934","0.09784433990716934"
"932","0.10484050214290619","0.10484050214290619","0.10484050214290619"
"933","0.09915275126695633","0.09915275126695633","0.09915275126695633"
"934","0.1146663948893547","0.1146663948893547","0.1146663948893547"
"935","0.12700751423835754","0.12700751423835754","0.12700751423835754"
"936","0.1274363249540329","0.1274363249540329","0.1274363249540329"
"937","0.09360861033201218","0.09360861033201218","0.09360861033201218"
"938","0.09758059680461884","0.09758059680461884","0.09758059680461884"
"939","0.1072465032339096","0.1072465032339096","0.1072465032339096"
"940","0.09815869480371475","0.09815869480371475","0.09815869480371475"
"941","0.11882063001394272","0.11882063001394272","0.11882063001394272"
"942","0.10011637210845947","0.10011637210845947","0.10011637210845947"
"943","0.0999998152256012","0.0999998152256012","0.0999998152256012"
"944","0.11164335161447525","0.11164335161447525","0.11164335161447525"
"945","0.10819875448942184","0.10819875448942184","0.10819875448942184"
"946","0.1108386218547821","0.1108386218547821","0.1108386218547821"
"947","0.12443121522665024","0.12443121522665024","0.12443121522665024"
"948","0.10609874129295349","0.10609874129295349","0.10609874129295349"
"949","0.09941989183425903","0.09941989183425903","0.09941989183425903"
"950","0.10863185673952103","0.10863185673952103","0.10863185673952103"
"951","0.10320337116718292","0.10320337116718292","0.10320337116718292"
"952","0.09931238740682602","0.09931238740682602","0.09931238740682602"
"953","0.1016467809677124","0.1016467809677124","0.1016467809677124"
"954","0.11062610894441605","0.11062610894441605","0.11062610894441605"
"955","0.11354254186153412","0.11354254186153412","0.11354254186153412"
"956","0.1017487421631813","0.1017487421631813","0.1017487421631813"
"957","0.11703474074602127","0.11703474074602127","0.11703474074602127"
"958","0.09317100048065186","0.09317100048065186","0.09317100048065186"
"959","0.1038823276758194","0.1038823276758194","0.1038823276758194"
"960","0.09736635535955429","0.09736635535955429","0.09736635535955429"
"961","0.09686289727687836","0.09686289727687836","0.09686289727687836"
"962","0.10249236226081848","0.10249236226081848","0.10249236226081848"
"963","0.09367426484823227","0.09367426484823227","0.09367426484823227"
"964","0.09894246608018875","0.09894246608018875","0.09894246608018875"
"965","0.09721226245164871","0.09721226245164871","0.09721226245164871"
"966","0.13361947238445282","0.13361947238445282","0.13361947238445282"
"967","0.10985707491636276","0.10985707491636276","0.10985707491636276"
"968","0.09568369388580322","0.09568369388580322","0.09568369388580322"
"969","0.10017472505569458","0.10017472505569458","0.10017472505569458"
"970","0.1282249093055725","0.1282249093055725","0.1282249093055725"
"971","0.09465716779232025","0.09465716779232025","0.09465716779232025"
"972","0.10245011746883392","0.10245011746883392","0.10245011746883392"
"973","0.09892746061086655","0.09892746061086655","0.09892746061086655"
"974","0.13722509145736694","0.13722509145736694","0.13722509145736694"
"975","0.12956224381923676","0.12956224381923676","0.12956224381923676"
"976","0.10056162625551224","0.10056162625551224","0.10056162625551224"
"977","0.09293490648269653","0.09293490648269653","0.09293490648269653"
"978","0.141133651137352","0.141133651137352","0.141133651137352"
"979","0.09806308895349503","0.09806308895349503","0.09806308895349503"
"980","0.11000632494688034","0.11000632494688034","0.11000632494688034"
"981","0.09754728525876999","0.09754728525876999","0.09754728525876999"
"982","0.10315810143947601","0.10315810143947601","0.10315810143947601"
"983","0.09914687275886536","0.09914687275886536","0.09914687275886536"
"984","0.09547969698905945","0.09547969698905945","0.09547969698905945"
"985","0.1317504644393921","0.1317504644393921","0.1317504644393921"
"986","0.0974128246307373","0.0974128246307373","0.0974128246307373"
"987","0.10314927250146866","0.10314927250146866","0.10314927250146866"
"988","0.0982942208647728","0.0982942208647728","0.0982942208647728"
"989","0.11799615621566772","0.11799615621566772","0.11799615621566772"
"990","0.09869565814733505","0.09869565814733505","0.09869565814733505"
"991","0.10950049012899399","0.10950049012899399","0.10950049012899399"
"992","0.09712876379489899","0.09712876379489899","0.09712876379489899"
"993","0.09668157249689102","0.09668157249689102","0.09668157249689102"
"994","0.13580209016799927","0.13580209016799927","0.13580209016799927"
"995","0.0937192291021347","0.0937192291021347","0.0937192291021347"
"996","0.09926830232143402","0.09926830232143402","0.09926830232143402"
"997","0.1417030692100525","0.1417030692100525","0.1417030692100525"
"998","0.09990761429071426","0.09990761429071426","0.09990761429071426"
"999","0.10398532450199127","0.10398532450199127","0.10398532450199127"
"1000","0.10305536538362503","0.10305536538362503","0.10305536538362503"
"1001","0.0965443104505539","0.0965443104505539","0.0965443104505539"
"1002","0.10652400553226471","0.10652400553226471","0.10652400553226471"
"1003","0.09438525140285492","0.09438525140285492","0.09438525140285492"
"1004","0.12126515805721283","0.12126515805721283","0.12126515805721283"
"1005","0.0997251495718956","0.0997251495718956","0.0997251495718956"
"1006","0.09974987804889679","0.09974987804889679","0.09974987804889679"
"1007","0.11435092985630035","0.11435092985630035","0.11435092985630035"
"1008","0.09453287720680237","0.09453287720680237","0.09453287720680237"
"1009","0.1215711385011673","0.1215711385011673","0.1215711385011673"
"1010","0.15779031813144684","0.15779031813144684","0.15779031813144684"
"1011","0.09971439838409424","0.09971439838409424","0.09971439838409424"
"1012","0.09108174592256546","0.09108174592256546","0.09108174592256546"
"1013","0.14923164248466492","0.14923164248466492","0.14923164248466492"
"1014","0.09754545241594315","0.09754545241594315","0.09754545241594315"
"1015","0.09268461912870407","0.09268461912870407","0.09268461912870407"
"1016","0.09720311313867569","0.09720311313867569","0.09720311313867569"
"1017","0.09812706708908081","0.09812706708908081","0.09812706708908081"
"1018","0.09936273097991943","0.09936273097991943","0.09936273097991943"
"1019","0.09454020857810974","0.09454020857810974","0.09454020857810974"
"1020","0.1605469286441803","0.1605469286441803","0.1605469286441803"
"1021","0.09503908455371857","0.09503908455371857","0.09503908455371857"
"1022","0.09449779242277145","0.09449779242277145","0.09449779242277145"
"1023","0.10897389054298401","0.10897389054298401","0.10897389054298401"
"1024","0.10303018987178802","0.10303018987178802","0.10303018987178802"
"1025","0.11279759556055069","0.11279759556055069","0.11279759556055069"
"1026","0.10713975876569748","0.10713975876569748","0.10713975876569748"
"1027","0.11093824356794357","0.11093824356794357","0.11093824356794357"
"1028","0.10380587726831436","0.10380587726831436","0.10380587726831436"
"1029","0.09580771625041962","0.09580771625041962","0.09580771625041962"
"1030","0.12746566534042358","0.12746566534042358","0.12746566534042358"
"1031","0.1108313724398613","0.1108313724398613","0.1108313724398613"
"1032","0.09499423205852509","0.09499423205852509","0.09499423205852509"
"1033","0.09213612973690033","0.09213612973690033","0.09213612973690033"
"1034","0.10951808840036392","0.10951808840036392","0.10951808840036392"
"1035","0.11343701183795929","0.11343701183795929","0.11343701183795929"
"1036","0.10295826196670532","0.10295826196670532","0.10295826196670532"
"1037","0.10178954899311066","0.10178954899311066","0.10178954899311066"
"1038","0.09672374278306961","0.09672374278306961","0.09672374278306961"
"1039","0.10129678249359131","0.10129678249359131","0.10129678249359131"
"1040","0.11751988530158997","0.11751988530158997","0.11751988530158997"
"1041","0.09398967772722244","0.09398967772722244","0.09398967772722244"
"1042","0.1009804904460907","0.1009804904460907","0.1009804904460907"
"1043","0.10435100644826889","0.10435100644826889","0.10435100644826889"
"1044","0.10881058871746063","0.10881058871746063","0.10881058871746063"
"1045","0.11475260555744171","0.11475260555744171","0.11475260555744171"
"1046","0.12894056737422943","0.12894056737422943","0.12894056737422943"
"1047","0.13601085543632507","0.13601085543632507","0.13601085543632507"
"1048","0.09732948988676071","0.09732948988676071","0.09732948988676071"
"1049","0.11235374957323074","0.11235374957323074","0.11235374957323074"
"1050","0.10150939971208572","0.10150939971208572","0.10150939971208572"
"1051","0.10026634484529495","0.10026634484529495","0.10026634484529495"
"1052","0.09917071461677551","0.09917071461677551","0.09917071461677551"
"1053","0.10736918449401855","0.10736918449401855","0.10736918449401855"
"1054","0.10871995240449905","0.10871995240449905","0.10871995240449905"
"1055","0.10171245038509369","0.10171245038509369","0.10171245038509369"
"1056","0.10356644541025162","0.10356644541025162","0.10356644541025162"
"1057","0.10319316387176514","0.10319316387176514","0.10319316387176514"
"1058","0.11563920229673386","0.11563920229673386","0.11563920229673386"
"1059","0.10782723873853683","0.10782723873853683","0.10782723873853683"
"1060","0.09890662878751755","0.09890662878751755","0.09890662878751755"
"1061","0.09593579173088074","0.09593579173088074","0.09593579173088074"
"1062","0.10542350262403488","0.10542350262403488","0.10542350262403488"
"1063","0.09674961119890213","0.09674961119890213","0.09674961119890213"
"1064","0.12302790582180023","0.12302790582180023","0.12302790582180023"
"1065","0.09958211332559586","0.09958211332559586","0.09958211332559586"
"1066","0.1055404543876648","0.1055404543876648","0.1055404543876648"
"1067","0.10481274127960205","0.10481274127960205","0.10481274127960205"
"1068","0.09939117729663849","0.09939117729663849","0.09939117729663849"
"1069","0.1211961880326271","0.1211961880326271","0.1211961880326271"
"1070","0.12881579995155334","0.12881579995155334","0.12881579995155334"
"1071","0.10045567154884338","0.10045567154884338","0.10045567154884338"
"1072","0.1000724658370018","0.1000724658370018","0.1000724658370018"
"1073","0.1041904017329216","0.1041904017329216","0.1041904017329216"
"1074","0.10906366258859634","0.10906366258859634","0.10906366258859634"
"1075","0.09396328777074814","0.09396328777074814","0.09396328777074814"
"1076","0.09613640606403351","0.09613640606403351","0.09613640606403351"
"1077","0.10371270030736923","0.10371270030736923","0.10371270030736923"
"1078","0.09305321425199509","0.09305321425199509","0.09305321425199509"
"1079","0.09247081726789474","0.09247081726789474","0.09247081726789474"
"1080","0.1244981586933136","0.1244981586933136","0.1244981586933136"
"1081","0.09953776001930237","0.09953776001930237","0.09953776001930237"
"1082","0.09757039695978165","0.09757039695978165","0.09757039695978165"
"1083","0.11781197041273117","0.11781197041273117","0.11781197041273117"
"1084","0.09976034611463547","0.09976034611463547","0.09976034611463547"
"1085","0.09645597636699677","0.09645597636699677","0.09645597636699677"
"1086","0.09949219971895218","0.09949219971895218","0.09949219971895218"
"1087","0.09767947345972061","0.09767947345972061","0.09767947345972061"
"1088","0.12194111198186874","0.12194111198186874","0.12194111198186874"
"1089","0.09598558396100998","0.09598558396100998","0.09598558396100998"
"1090","0.09536461532115936","0.09536461532115936","0.09536461532115936"
"1091","0.098238505423069","0.098238505423069","0.098238505423069"
"1092","0.09483746439218521","0.09483746439218521","0.09483746439218521"
"1093","0.09981158375740051","0.09981158375740051","0.09981158375740051"
"1094","0.1117444857954979","0.1117444857954979","0.1117444857954979"
"1095","0.11241381615400314","0.11241381615400314","0.11241381615400314"
"1096","0.14603696763515472","0.14603696763515472","0.14603696763515472"
"1097","0.10254146158695221","0.10254146158695221","0.10254146158695221"
"1098","0.10986358672380447","0.10986358672380447","0.10986358672380447"
"1099","0.11038260161876678","0.11038260161876678","0.11038260161876678"
"1100","0.11565122753381729","0.11565122753381729","0.11565122753381729"
"1101","0.10756262391805649","0.10756262391805649","0.10756262391805649"
"1102","0.09211889654397964","0.09211889654397964","0.09211889654397964"
"1103","0.10680276155471802","0.10680276155471802","0.10680276155471802"
"1104","0.09651345759630203","0.09651345759630203","0.09651345759630203"
"1105","0.11099376529455185","0.11099376529455185","0.11099376529455185"
"1106","0.10733305662870407","0.10733305662870407","0.10733305662870407"
"1107","0.095609650015831","0.095609650015831","0.095609650015831"
"1108","0.10450360178947449","0.10450360178947449","0.10450360178947449"
"1109","0.11140669882297516","0.11140669882297516","0.11140669882297516"
"1110","0.10032729804515839","0.10032729804515839","0.10032729804515839"
"1111","0.09616086632013321","0.09616086632013321","0.09616086632013321"
"1112","0.11336968839168549","0.11336968839168549","0.11336968839168549"
"1113","0.11639849841594696","0.11639849841594696","0.11639849841594696"
"1114","0.1054234653711319","0.1054234653711319","0.1054234653711319"
"1115","0.10967109352350235","0.10967109352350235","0.10967109352350235"
"1116","0.09494809061288834","0.09494809061288834","0.09494809061288834"
"1117","0.11900323629379272","0.11900323629379272","0.11900323629379272"
"1118","0.1640557497739792","0.1640557497739792","0.1640557497739792"
"1119","0.11540105193853378","0.11540105193853378","0.11540105193853378"
"1120","0.0976920947432518","0.0976920947432518","0.0976920947432518"
"1121","0.10042157024145126","0.10042157024145126","0.10042157024145126"
"1122","0.093480184674263","0.093480184674263","0.093480184674263"
"1123","0.09880338609218597","0.09880338609218597","0.09880338609218597"
"1124","0.11124283820390701","0.11124283820390701","0.11124283820390701"
"1125","0.10360736399888992","0.10360736399888992","0.10360736399888992"
"1126","0.09429305791854858","0.09429305791854858","0.09429305791854858"
"1127","0.10677097737789154","0.10677097737789154","0.10677097737789154"
"1128","0.1160101592540741","0.1160101592540741","0.1160101592540741"
"1129","0.10702257603406906","0.10702257603406906","0.10702257603406906"
"1130","0.12499333918094635","0.12499333918094635","0.12499333918094635"
"1131","0.10367217659950256","0.10367217659950256","0.10367217659950256"
"1132","0.11534521728754044","0.11534521728754044","0.11534521728754044"
"1133","0.09203603118658066","0.09203603118658066","0.09203603118658066"
"1134","0.10761609673500061","0.10761609673500061","0.10761609673500061"
"1135","0.10279829800128937","0.10279829800128937","0.10279829800128937"
"1136","0.09939725697040558","0.09939725697040558","0.09939725697040558"
"1137","0.09379322081804276","0.09379322081804276","0.09379322081804276"
"1138","0.09588272869586945","0.09588272869586945","0.09588272869586945"
"1139","0.0999702736735344","0.0999702736735344","0.0999702736735344"
"1140","0.11194664239883423","0.11194664239883423","0.11194664239883423"
"1141","0.09897881746292114","0.09897881746292114","0.09897881746292114"
"1142","0.13588550686836243","0.13588550686836243","0.13588550686836243"
"1143","0.1042569950222969","0.1042569950222969","0.1042569950222969"
"1144","0.10615604370832443","0.10615604370832443","0.10615604370832443"
"1145","0.11006061732769012","0.11006061732769012","0.11006061732769012"
"1146","0.1715889424085617","0.1715889424085617","0.1715889424085617"
"1147","0.09904677420854568","0.09904677420854568","0.09904677420854568"
"1148","0.11402258276939392","0.11402258276939392","0.11402258276939392"
"1149","0.11413802206516266","0.11413802206516266","0.11413802206516266"
"1150","0.0977528989315033","0.0977528989315033","0.0977528989315033"
"1151","0.09193044900894165","0.09193044900894165","0.09193044900894165"
"1152","0.11236736923456192","0.11236736923456192","0.11236736923456192"
"1153","0.1043647974729538","0.1043647974729538","0.1043647974729538"
"1154","0.09759972244501114","0.09759972244501114","0.09759972244501114"
"1155","0.09990247339010239","0.09990247339010239","0.09990247339010239"
"1156","0.09663059562444687","0.09663059562444687","0.09663059562444687"
"1157","0.12856511771678925","0.12856511771678925","0.12856511771678925"
"1158","0.09377560764551163","0.09377560764551163","0.09377560764551163"
"1159","0.10323260724544525","0.10323260724544525","0.10323260724544525"
"1160","0.10567900538444519","0.10567900538444519","0.10567900538444519"
"1161","0.09986652433872223","0.09986652433872223","0.09986652433872223"
"1162","0.12768502533435822","0.12768502533435822","0.12768502533435822"
"1163","0.09678610414266586","0.09678610414266586","0.09678610414266586"
"1164","0.09625939279794693","0.09625939279794693","0.09625939279794693"
"1165","0.0951777920126915","0.0951777920126915","0.0951777920126915"
"1166","0.10334508121013641","0.10334508121013641","0.10334508121013641"
"1167","0.09935607761144638","0.09935607761144638","0.09935607761144638"
"1168","0.09745563566684723","0.09745563566684723","0.09745563566684723"
"1169","0.10277142375707626","0.10277142375707626","0.10277142375707626"
"1170","0.09481263160705566","0.09481263160705566","0.09481263160705566"
"1171","0.10033746063709259","0.10033746063709259","0.10033746063709259"
"1172","0.0977446585893631","0.0977446585893631","0.0977446585893631"
"1173","0.10075359791517258","0.10075359791517258","0.10075359791517258"
"1174","0.11182718724012375","0.11182718724012375","0.11182718724012375"
"1175","0.09595548361539841","0.09595548361539841","0.09595548361539841"
"1176","0.09781919419765472","0.09781919419765472","0.09781919419765472"
"1177","0.10690608620643616","0.10690608620643616","0.10690608620643616"
"1178","0.0957011803984642","0.0957011803984642","0.0957011803984642"
"1179","0.09999337047338486","0.09999337047338486","0.09999337047338486"
"1180","0.10513994097709656","0.10513994097709656","0.10513994097709656"
"1181","0.09548050910234451","0.09548050910234451","0.09548050910234451"
"1182","0.11530385166406631","0.11530385166406631","0.11530385166406631"
"1183","0.10181426256895065","0.10181426256895065","0.10181426256895065"
"1184","0.12635891139507294","0.12635891139507294","0.12635891139507294"
"1185","0.15109995007514954","0.15109995007514954","0.15109995007514954"
"1186","0.09644411504268646","0.09644411504268646","0.09644411504268646"
"1187","0.10136226564645767","0.10136226564645767","0.10136226564645767"
"1188","0.11030887812376022","0.11030887812376022","0.11030887812376022"
"1189","0.11864716559648514","0.11864716559648514","0.11864716559648514"
"1190","0.10164491087198257","0.10164491087198257","0.10164491087198257"
"1191","0.09618878364562988","0.09618878364562988","0.09618878364562988"
"1192","0.09977937489748001","0.09977937489748001","0.09977937489748001"
"1193","0.09353084117174149","0.09353084117174149","0.09353084117174149"
"1194","0.12364881485700607","0.12364881485700607","0.12364881485700607"
"1195","0.10842607915401459","0.10842607915401459","0.10842607915401459"
"1196","0.10364966094493866","0.10364966094493866","0.10364966094493866"
"1197","0.11843764036893845","0.11843764036893845","0.11843764036893845"
"1198","0.09961596876382828","0.09961596876382828","0.09961596876382828"
"1199","0.11424754559993744","0.11424754559993744","0.11424754559993744"
"1200","0.11300218850374222","0.11300218850374222","0.11300218850374222"
